"순번","비상소화장치ID","비상소화장치번호","서소코드","최종변경일시","새주소","위도","경도"
"1419","879912036","000044","91251","20090330153746"," ","37.5105074","126.9585172"
"1420","910311002","000333","91251","20090330154011","학사길17-3","37.5075008","126.9571618"
"1421","872000001","000274","91251","20090330154118","재강7길17","37.5013506","126.9579328"
"1422","879912040","000048","91251","20090330154251"," ","37.5044956","126.967538"
"1423","879912039","000047","91251","20090330154258"," ","37.5043673","126.9689519"
"1424","879912004","000087","91251","20090330161323"," ","37.5096016","126.9447434"
"1425","910108005","000303","91251","20090330161441","노량역길29-4","37.5121512","126.9434206"
"1426","879912028","000121","91251","20090330163830"," ","37.507493","126.937265"
"1427","910625001","000309","91251","20090330115112","송학길43-7","37.5081711","126.9368288"
"1428","790310001","000080","79250","20090330115638"," ","37.5185586","127.0619894"
"1429","780209006","33","92251","20090330120747"," ","37.5767238","126.906948"
"1430","789306008","35","92251","20090330121006"," ","37.578167","126.9138905"
"1431","789412009","37","92251","20090330121223"," ","37.5798687","126.9146409"
"1432","789610007","40","92251","20090330121452"," ","37.5700333","126.9140376"
"1433","790103029","000027","79252","20090330124010"," ","37.4974333","127.0513983"
"1434","789412010","46","92251","20090330121952"," ","37.5809881","126.9228518"
"1435","780209014","48","92251","20090330122039"," ","37.5765878","126.9190752"
"1436","790103046","000010","79251","20090330130339"," ","37.5261747","127.0346803"
"1437","719707003","4-48","71254","20090331080443","옥방길16-1","37.5697816","126.9961347"
"1438","869909045","2-11","86251","20090329214136"," ","37.6719462","127.0766758"
"1439","900207007","2-16","90251","20090329223049"," ","37.5751553","127.089225"
"1440","758906005","010","75255","20090504121543"," ","37.5991981","127.0637843"
"1359","739808023","000093","73252","20090330192608","군자공원4길28","37.5551044","127.0735138"
"1371","879912032","000083","91253","20090915130858"," ","37.4941255","126.9569937"
"1381","749406001","000035","74250","20090330194329"," ","37.5477151","126.9660387"
"1393","869909044","2-10","86251","20090329214745"," ","37.6701838","127.0774628"
"1404","758906004","009","75255","20090504121510"," ","37.5917903","127.0614247"
"1441","879912038","000046","91251","20090330154109"," ","37.5029051","126.9583673"
"1442","790103035","000033","79252","20090330124107"," ","37.4952498","127.0354736"
"1676","780110021","71","78251","20090403091011"," ","37.607558","126.9372441"
"1596","729512019","06-09","71257","20090402225648"," ","37.57541","127.0164893"
"1611","879912018","000046","87251","20090402234219"," ","37.4924701","126.9299452"
"1622","780110014","59","92252","20090402234733"," ","37.5991138","126.9463559"
"1634","779305007","28","77253","20090408172430"," ","37.6057981","127.0532201"
"1646","779501009","59","77251","20090409113642"," ","37.5953216","127.0005434"
"1657","780310002","63","92252","20090402234229","포방터3길10-6","37.5985724","126.951237"
"1669","879611013","000128","87252","20090403005225","숯길20","37.478369","126.9381859"
"1678","789606005","45","78250","20090403092004"," ","37.6117249","126.9246528"
"1679","789312015","32","78250","20090403092114"," ","37.6131753","126.9289105"
"1680","789312020","37","78251","20090403092509"," ","37.6058709","126.9317928"
"1681","780001012","60","78250","20090403092631"," ","37.6098571","126.929593"
"1682","789312024","41","78250","20090403092919"," ","37.6140799","126.9304144"
"1683","879912105","000123","87253","20090403092934","법원단지7길3","37.4767286","126.9223498"
"1684","789507003","48","78251","20090403092949"," ","37.6055629","126.9372529"
"1685","789312019","36","78251","20090403093036"," ","37.6019847","126.9370212"
"1686","789208005","11","78251","20100513065724"," ","37.6040391","126.9373631"
"1687","789208002","8","78251","20090430201132"," ","37.6042652","126.9363966"
"1689","879912114","120","87253","20090403095434"," ","37.4715002","126.9186083"
"1690","758906003","001","75255","20090504121318"," ","37.5865952","127.0580804"
"1691","729606015","000161","72254","20090403194710"," ","37.5532696","127.0151418"
"1692","729512004","000137","72254","20090403194815"," ","37.5541851","127.014588"
"1693","729201001","000014","72254","20090403194932"," ","37.5548033","126.9945574"
"1694","719606004","000247","72255","20090403185059"," ","37.5569394","126.9680623"
"1695","879512006","000073","87251","20090402234302"," ","37.4891638","126.9437836"
"1696","910108008","000306","91252","20090408121042","원앙11길27","37.5027926","126.9321921"
"1697","779908018","104","77253","20090408172045"," ","37.5995455","127.020209"
"1698","879507003","000132","91250","20090409122342"," ","37.4932298","126.9143313"
"1699","719402013","3-6","71253","20090402081650","벙거지전길20","37.5689088","126.9914282"
"1701","879503002","000093","87253","20090403085241"," ","37.4671269","126.9241922"
"1702","720205002","4-42","71254","20090403132418"," ","37.5776059","127.0077368"
"1703","789105003","3","78251","20090407173151"," ","37.6001412","126.9345648"
"1704","879696001","000102","87250","20090402211945","원당시장길27","37.4742382","126.9658758"
"1705","870206010","000170","87250","20090402211959","약수암길13-12","37.4609677","126.9332223"
"1706","870106006","000150","87250","20090402212018","복마을3길50","37.4722734","126.941993"
"1707","870106002","000146","87250","20090402212041","모래내길15-4","37.4783939","126.9539846"
"1708","719604003","000269","72255","20090403185450"," ","37.5572044","126.967117"
"1710","739306001","000040","73254","20090404104602"," ","37.5426278","127.017793"
"1711","899910030","030","89250","20090404153844"," ","37.5341979","126.8672836"
"1712","890106004","039","89250","20090404155951"," ","37.5350367","126.8661895"
"1713","899910029","029","89250","20090404153650"," ","37.5384785","126.8680029"
"1714","890411002","048","89250","20090404155400"," ","37.5374758","126.8697316"
"1715","899910010","010","89250","20090404153146"," ","37.5345381","126.8653135"
"1716","899910016","016","89250","20090404160604"," ","37.5363055","126.8673053"
"1717","759206013","032","75252","20090504114308","청량리역2길4","37.5787486","127.0444246"
"1718","759306008","042","75252","20090504120422","활터9길16","37.5769465","127.0500876"
"1719","880007003","000022","88253","20090405081128"," ","37.5038188","127.1105538"
"1721","880006010","000010","88253","20100625200016"," ","37.5005204","127.1081791"
"1722","789405001","30","92251","20090405092713"," ","37.5753972","126.9094273"
"1723","760106001","000068","76250","20090405110042"," ","37.5150998","126.9052775"
"1724","769501004","000041","76250","20090405110934"," ","37.5206748","126.9081697"
"1725","839808043","000008","83250","20090406150555"," ","37.5558294","126.9453298"
"1726","808906010","000003","80252","20090406170356","헌인복지5길10","37.4594121","127.0880757"
"1727","800306007","000082","80252","20090406170736","헌인릉1길33","37.4637439","127.0845996"
"1728","809005002","000005","80252","20090406171010","헌인복지6길32","37.4585386","127.0888508"
"1729","839211001","000011","83250","20090406171032","고산9길11","37.5534147","126.9387199"
"1730","800306004","000079","80252","20090406171609"," ","37.4561224","127.0460538"
"1731","839307010","000032","83250","20090406172145","새봄5길31","37.5462392","126.9437138"
"1733","749707001","000094","74250","20090330193906"," ","37.5493605","126.964711"
"1734","749807004","000104","74254","20090330202443","이가정길40-2","37.5244266","126.9970802"
"1735","749406002","000036","74250","20090330214424"," ","37.5482507","126.9733109"
"1736","790103036","000034","79252","20090331015525","꿈동산길49","37.4962593","127.0354954"
"1737","759805021","068","75251","20090504121218"," ","37.590288","127.0469659"
"1738","809810003","000034","80250","20090510105151"," ","37.4937424","127.0000999"
"1800","779908035","121","77252","20090410170329"," ","37.6192472","126.9997051"
"1801","879305005","000080","91252","20090408113025"," ","37.4991547","126.9362991"
"1802","879507007","000136","91252","20090408113120"," ","37.5004129","126.9400099"
"1803","879606002","000176","91252","20090408114239"," ","37.5047664","126.9408757"
"1804","878905001","000004","91252","20090408114332"," ","37.5005474","126.9469217"
"1805","719406004","4-13","71254","20090403130707"," ","37.5872197","126.9980231"
"1806","869909043","2-9(일체형)","86251","20090403142900"," ","37.6716265","127.0794124"
"1807","890106005","040","89250","20090404155804"," ","37.5343406","126.8664775"
"1808","759805003","050","75252","20090504120601"," ","37.5806897","127.0542806"
"1809","808906005","000010","80252","20090514151559","헌인복지1길27","37.4595653","127.0918242"
"1810","899910001","001","89250","20090404160732"," ","37.5211557","126.876683"
"1812","909308183","3-1","90252","20090408111126"," ","37.6022441","127.1059272"
"1813","879711004","000208","91252","20090408114710","밤골2길36","37.5025256","126.9459867"
"1814","869701001","4-13","90253","20090414101239"," ","37.6027229","127.0809904"
"1815","869705005","4-8","90253","20090414101119"," ","37.6025573","127.0922427"
"1816","869605002","4-12","90253","20090414101422"," ","37.5958207","127.0787135"
"1817","910104004","000287","91252","20090408120751","한벗길38","37.5069453","126.9459805"
"1818","778906003","4","77252","20090409195525"," ","37.6081721","127.0072731"
"1819","719501004","2-5","71252","20090401121804"," ","37.5900191","126.9665945"
"1820","719508010","01-06","71250","20090401135233","사간동길25","37.5779187","126.9813975"
"1821","719810015","01-21","71250","20090401135615","농포동길13-7","37.5687691","126.9685561"
"1823","719810010","01-20","71250","20090409112724","산청길15","37.5837112","126.9800816"
"1824","719810021","01-24","71250","20090401135833"," ","37.5678153","126.9677374"
"1825","790103038","000036","79250","20090401151351","능안길19","37.502035","127.0647204"
"1826","880206002","000032","88252","20090402184759"," ","37.538517","127.1222405"
"1827","789610013","135","92253","20090402190912"," ","37.5629231","126.9604571"
"1828","789312021","38","78250","20090403092850"," ","37.6107874","126.9241164"
"1829","899910026","026","89252","20090406190208"," ","37.5441297","126.8651462"
"1830","780110020","61","92252","20090407172022"," ","37.5859606","126.9280978"
"1831","879804001","000252","91252","20090408113333"," ","37.4947388","126.9391557"
"1832","790103043","000041","79250","20090401151456","두레길19","37.5111643","127.0523778"
"1834","729512033","000138","72250","20090401223424"," ","37.5644254","127.0131448"
"1835","879511003","000068","87250","20090402211258"," ","37.4753781","126.9614582"
"1836","719912074","06-36","71257","20090402231004"," ","37.5790558","127.0115225"
"1837","879512004","000086","87250","20090402211318"," ","37.476014","126.9425939"
"1838","879208004","000036","87250","20090402211353"," ","37.464676","126.9349074"
"1839","719509002","5-6","71255","20090402211537","거북1길9","37.6086243","126.9582748"
"1840","879511007","000088","87250","20090402211608"," ","37.4674533","126.9337312"
"1841","719409009","5-14","71255","20090402211652"," ","37.5929678","126.9605754"
"1842","719409010","5-20","71255","20090402211717","세검정길294-3","37.6032861","126.9632127"
"1843","879804004","000255","91250","20090409123106","중계17길17","37.510447","126.9338233"
"1844","879701004","000213","91250","20090409123134"," ","37.5136899","126.9309474"
"1845","800205002","000074","80255","20090409163839","식유촌길35","37.4584002","127.0117153"
"1846","800306008","000083","80255","20090409163915"," ","37.4615455","127.0222344"
"1847","839808047","000075","83252","20090406201752"," ","37.5662231","126.919718"
"1848","899910017","017","89251","20100125164652"," ","37.5242658","126.8407014"
"1849","879507006","000135","91252","20090408113305"," ","37.4959664","126.9345874"
"1850","869705006","4-1","90253","20090414101250"," ","37.5994128","127.082798"
